Event.Id,Event.Date,Location,Make,Model,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Broad.phase.of.flight,Aircraft.Category,Number.of.Engines
20171208X43240,2017-12-08,"Limon, CO",JONES KENT C,VANS RV-10,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20171209X71709,2017-12-08,"Everett, WA",CESSNA,172,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171209X52134,2017-12-09,"Franklin, PA",MICHAEL ADAMCZYK,ZENITH CH750,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171209X73416,2017-12-09,"Sacramento, CA",Czech Sport Aircraft a.s.,Sport Cruiser,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171211X74152,2017-12-09,"Pocasset, OK",PIPER,PA28,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171212X23104,2017-12-09,"Algona, IA",CESSNA,172C,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171210X70535,2017-12-10,"Miami, FL",SMITH,AEROSTAR 601,Reciprocating,1.0,0.0,NULL,Airplane,2.0
20171210X74756,2017-12-10,"Maunaloa, HI",CESSNA,U206,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20171212X00211,2017-12-12,"Detroit, MI",MCDONNELL DOUGLAS AIRCRAFT CO,MD 88,Turbo Jet,0.0,0.0,NULL,Airplane,2.0
20171212X95529,2017-12-12,"Rogersburg, OR",CORBEIL SHAWN,CORBEIL SHAWN SER VI,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171213X33503,2017-12-13,"Oakland Park, FL",PIPER,PA32,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171219X21630,2017-12-13,"Newark, OH",ROBINSON HELICOPTER COMPANY,R44,Reciprocating,0.0,1.0,NULL,Helicopter,1.0
20180108X94059,2017-12-13,"Rivadavia, Argentina",AIR TRACTOR,AT502,Unknown,1.0,0.0,NULL,Airplane,1.0
20171214X05137,2017-12-14,"Hinesville, GA",PIPER,PA 32-300,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20171215X23646,2017-12-14,"Valley Springs, CA",CESSNA,172P,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171215X93022,2017-12-14,"Kwigillingok, AK",PIPER,PA 32R,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171215X01947,2017-12-15,"Islamorada, FL",SIKORSKY,S76,Turbo Shaft,0.0,0.0,NULL,Helicopter,2.0
20180131X12717,2017-12-15,"Qaroun Lake, Egypt",BEECH,58,Reciprocating,3.0,0.0,NULL,Airplane,2.0
20171216X44947,2017-12-16,"Everglades City, FL",CESSNA,152,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171216X54947,2017-12-16,"Burlington, NC",CESSNA,182,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171216X55947,2017-12-16,"Castalia, NC",CESSNA,150,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20171217X13040,2017-12-17,"North Las Vegas, NV",HALLEY KFT,APOLLO,Reciprocating,0.0,0.0,NULL,Gyrocraft,1.0
20171217X14131,2017-12-17,"Oldenburg, IN",CESSNA,T210M,Reciprocating,3.0,0.0,NULL,Airplane,1.0
20171217X61759,2017-12-17,"Caldwell, ID",GRAY JIM ROBERT,EXEC,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20171217X75946,2017-12-17,"Wiscassett, ME",GOLDEN CIRCLE AIR,T BIRD II,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171217X21740,2017-12-18,"Reeds Spring, MO",PIPER,PA28,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20171218X80727,2017-12-18,"Willow, AK",MAULE,MX7,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171220X15233,2017-12-18,"Yentna, AK",PIPER,PA22,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171220X64353,2017-12-18,"Georgetown, TX",Piaggio,P.180,Turbo Prop,0.0,0.0,NULL,Airplane,2.0
20171219X65947,2017-12-19,"Knoxville, TN",PIPER,PA 23-250,Reciprocating,0.0,2.0,NULL,Airplane,2.0
20171219X74947,2017-12-19,"Ridgeland, SC",CESSNA,177,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20171220X15657,2017-12-19,"Phoenix, AZ",AVIAT AIRCRAFT INC,A-1,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180104X64414,2017-12-19,"Versailles, MO",PIPER,PA-28-201T,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171220X63544,2017-12-20,"Mankato, MN",PIPER,PA28,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20171221X43747,2017-12-20,"Longmont, CO",AMERICAN CHAMPION AIRCRAFT,7GCAA,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180110X11342,2017-12-20,"Angleton, TX",PIPER,PA 12,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171221X55208,2017-12-21,"Thompson's Station, TN",BROWNING GREGORY S,ZODIAC 601XL,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20171222X05541,2017-12-21,"Cross City, FL",BEECH,G35,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20180111X21757,2017-12-21,"Monroe, MI",CESSNA,172,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171221X95947,2017-12-22,"Venice, FL",MOONEY,M20K,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171223X21524,2017-12-23,"Newport, OR",KELLEY DERRICK/LEZA,AIRCAM,Reciprocating,0.0,1.0,NULL,Airplane,2.0
20171223X73130,2017-12-23,"Oskaloosa, IA",X-AIR LLC,XA85,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20180125X42911,2017-12-23,"Montecristi, Las Americas",CESSNA,A188,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171224X74155,2017-12-24,"Providenciales, Tokelau",CESSNA,172,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20171224X03602,2017-12-24,"Bartow, FL",CESSNA,340,Reciprocating,5.0,0.0,NULL,Airplane,2.0
20171226X03600,2017-12-24,"Union Mills, NC",CESSNA,172,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20171215X12327,2017-12-25,"Riverton, WY",PIPER,PA 28R-200,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171226X84739,2017-12-25,"Perris, CA",CESSNA,150L,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180102X34923,2017-12-25,"Medford, OR",BOMBARDIER INC,CL600 2D24,Turbo Jet,0.0,0.0,NULL,Airplane,2.0
20171227X25339,2017-12-26,"Santa Ana, CA",CESSNA,182,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171227X12320,2017-12-27,"Upper Lake, CA",AEROPRO CZ,EUROFOX,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20171228X35517,2017-12-27,"Michigan City, IN",CESSNA,525A,Turbo Fan,0.0,2.0,NULL,Airplane,2.0
20171229X23639,2017-12-28,"Spearfish, SD",PIPER,PA32,Turbo Prop,0.0,0.0,NULL,Airplane,1.0
20180102X10253,2017-12-28,"Paulding, OH",PIPISTREL DOO AJDOVSCINA,VIRUS SW,Reciprocating,0.0,0.0,NULL,Glider,1.0
20180104X85338,2017-12-29,"Ogden, UT",CESSNA,172M,Reciprocating,2.0,0.0,NULL,Airplane,1.0
20171230X01728,2017-12-30,"San Bernardino, CA",CESSNA,210,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180116X12236,2017-12-30,"Pullman, WA",BOMBARDIER INC,DHC 8 402,Turbo Prop,0.0,0.0,NULL,Airplane,2.0
20180101X94108,2017-12-31,"Punta Islita, Philippines",CESSNA,208,Turbo Prop,12.0,0.0,NULL,Airplane,1.0
20180101X32947,2018-01-01,"Lynchburg, VA",COSTRUZIONI AERONAUTICHE TECNA,P2006,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20180102X11535,2018-01-02,"Nampa, ID",CESSNA,150,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180102X44607,2018-01-02,"Aurora, OR",CESSNA,T210L,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180108X90308,2018-01-03,"Gulf of Mexico, GM",CIRRUS DESIGN CORP,SR22T,Reciprocating,1.0,0.0,NULL,Airplane,1.0
20180108X21445,2018-01-04,"Montrose, CO",BARNES STEVEN D,STEVE BARNES RV 4,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180110X40647,2018-01-05,"Norfolk, NE",BELL HELICOPTER TEXTRON CANADA,407,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20180109X45300,2018-01-06,"Ponca City, OK",CESSNA,170,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180109X21216,2018-01-08,"Albany, TX",ROBINSON HELICOPTER COMPANY,R44 II,Reciprocating,0.0,0.0,NULL,Helicopter,1.0
20180301X14442,2018-01-09,"Jaramillo, Spain",AYRES,S2R,Turbo Prop,1.0,0.0,NULL,Airplane,1.0
20180202X11309,2018-01-10,"Meadville, PA",BEECH,B19,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180111X55713,2018-01-11,"Wadsworth, OH",S.O.C.A.T.A.,MS893E,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180111X60741,2018-01-11,"Spanish Fork, UT",CUBCRAFTERS INC,CC11,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180111X72421,2018-01-11,"Auburn, NY",CESSNA,170,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180111X85842,2018-01-11,"Rock Springs, WY",SWEARINGEN,SA227,Turbo Prop,0.0,0.0,NULL,Airplane,2.0
20180226X85030,2018-01-11,"San Juan, PR",HUGHES,369,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20180112X51351,2018-01-12,"Elko, NV",PIPER,PA 23-250,Reciprocating,1.0,0.0,NULL,Airplane,2.0
20180113X01419,2018-01-12,"Winnimucca, NV",CUB CRAFTERS INC,CC18-180,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180115X10409,2018-01-12,"Lowman, ID",CESSNA,A185,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180116X54101,2018-01-12,"Van Nuys, CA",BELL,UH 1H,Turbo Shaft,0.0,0.0,NULL,Helicopter,1.0
20180113X53422,2018-01-13,"Kapolei, HI",Just,JA30 SUPERSTOL,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180113X55322,2018-01-13,"Corona, CA",PIPER,PA 28,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180115X40753,2018-01-13,"Astoria, OR",PIPER,J3L,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180116X94233,2018-01-13,"Tishomingo, OK",PIPER,PA 28-236,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180116X94446,2018-01-13,"Longmont, CO",BEECH,K35,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20180118X12003,2018-01-13,"Point Venture, TX",DAYTON A DABBS,MAGNI M-16,Reciprocating,0.0,0.0,NULL,Gyrocraft,1.0
20180113X04652,2018-01-14,"Death Valley National Park, CA",HARROP BLAKE,RV 7,Reciprocating,0.0,2.0,NULL,Airplane,1.0
20180115X64043,2018-01-14,"Juneau, AK",CESSNA,210,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180114X05559,2018-01-15,"Friday Harbor, WA",GELDERMANN BERT E,LANCAIR LEGACY,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20180115X33637,2018-01-15,"Perrysburg, OH",MD HELICOPTERS INC,369HM,Turbo Shaft,2.0,0.0,NULL,Helicopter,1.0
20180116X95600,2018-01-16,"Scottsdale, AZ",BEECH,B60,Reciprocating,0.0,0.0,NULL,Airplane,2.0
20180117X23437,2018-01-16,"Santa Fe, NM",BRYK STEVEN L,VELOCITY XL RG,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180117X61126,2018-01-17,"Skyforest, CA",MOONEY,M20E,Reciprocating,0.0,1.0,NULL,Airplane,1.0
20180117X85029,2018-01-17,"Reno, NV",PIPER,PA 32-300,Reciprocating,0.0,0.0,NULL,Airplane,1.0
20180118X83308,2018-01-17,"Nicholls Town, Bahamas",PIPER,PA-23-250,Reciprocating,6.0,0.0,NULL,Airplane,2.0
20180601X21623,2018-01-17,"Ayers Rock, Australia",ROBINSON,R44,Reciprocating,0.0,2.0,NULL,Helicopter,1.0
20180118X03803,2018-01-18,"Raton, NM",BELL,UH-1H,Turbo Shaft,5.0,0.0,NULL,Helicopter,1.0
20180119X51446,2018-01-18,"Erie, CO",TOMLINSON TRACY L,TUKAN,Reciprocating,0.0,1.0,NULL,Weight-Shift,1.0
20180205X20338,2018-01-18,"Alice Springs, Australia",AIRBUS,A330,Turbo Fan,0.0,0.0,NULL,Airplane,2.0
20180130X90601,2018-01-19,"Houston, TX",SWEARINGEN,SA227 TT,Turbo Prop,0.0,0.0,NULL,Airplane,2.0
20180119X02802,2018-01-19,"Marana, AZ",Six Chuter,Spirit,Reciprocating,0.0,0.0,NULL,Powered Parachute,1.0
20180130X22144,2018-01-19,"Chester, MT",BUCKEYE INDUSTRIES INC,DREAM MACHINE 582,Reciprocating,0.0,0.0,NULL,Powered Parachute,1.0
